,HEADCOUNT,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188
24,,Support to ST&T staff,58784.0,59345.0,59710.0,59688.0,60066.0,60184.0,60423.0,60560.0,60570.0,60521.0,60378.0,60409.0,60568.0,60527.0,60768.0,60738.0,60882.0,60843.0,60774.0,60040.0,60108.0,60077.0,59617.0,59424.0,59399.0,59383.0,59433.0,59146.0,59303.0,58697.0,58500.0,58680.0,58285.0,58078.0,57946.0,57761.0,57500.0,57569.0,57716.0,57714.0,58071.0,58010.0,58004.0,58054.0,57935.0,57812.0,57893.0,57699.0,58031.0,57884.0,58931.0,59051.0,59593.0,59986.0,60569.0,60982.0,60846.0,60720.0,60658.0,60526.0,60934.0,60549.0,60785.0,60890.0,61180.0,61290.0,61505.0,61340.0,61249.0,61613.0,61592.0,61463.0,61982.0,62156.0,62541.0,62318.0,62772.0,62948.0,63100.0,63434.0,63521.0,64086.0,64185.0,64098.0,64154.0,64519.0,64711.0,64387.0,65064.0,64821.0,65351.0,65327.0,65302.0,65687.0,65930.0,65661.0,65748.0,66039.0,66387.0,66275.0,66974.0,66986.0,67052.0,67067.0,67081.0,67409.0,67665.0,67398.0,67458.0,67760.0,67925.0,67670.0,68581.0,68890.0,68888.0,69216.0,69247.0,69576.0,69873.0,69221.0,70207.0,70376.0,70860.0,71058.0,72018.0,72348.0,72952.0,73196.0,73445.0,74781.0,75144.0,73959.0,74227.0,75546.0,76483.0,76588.0,77826.0,79426.0,80409.0,80376.0,80510.0,80914.0,80971.0,80925.0,81574.0,81711.0,82366.0,82290.0,83812.0,84424.0,84797.0,84534.0,84574.0,84597.0,84661.0,84684.0,86045.0,86775.0,87472.0,87652.0,89638.0,90642.0,91195.0,91478.0,92130.0,92462.0,92498.0,92143.0,93289.0,94021.0,94602.0,94845.0,96169.0,96626.0,96880.0,97361.0,97627.0,98027.0,98315.0,97596.0,98637.0,98714.0,99340.0,626.0,0.006341552363393237,4738.0,0.050083507748250565
25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,NHS infrastructure support,215502.0,216512.0,218304.0,218353.0,219056.0,218325.0,219112.0,218365.0,217663.0,217374.0,216112.0,215700.0,214414.0,213755.0,213463.0,212269.0,210801.0,209858.0,208945.0,206061.0,205204.0,204374.0,203466.0,202753.0,201939.0,201653.0,201375.0,200980.0,201043.0,199147.0,198852.0,197535.0,196198.0,195870.0,195779.0,195715.0,195223.0,194446.0,194843.0,194335.0,195189.0,195529.0,194750.0,176331.0,176123.0,176245.0,176625.0,176358.0,177311.0,177261.0,177843.0,178257.0,179186.0,179177.0,179419.0,179127.0,178682.0,179006.0,177644.0,177670.0,178704.0,178903.0,179202.0,179288.0,179739.0,180196.0,180839.0,180722.0,180329.0,180840.0,180863.0,180583.0,181961.0,181842.0,182723.0,182527.0,183409.0,182953.0,183069.0,182827.0,184971.0,184855.0,184842.0,185254.0,185620.0,186056.0,186224.0,186005.0,187096.0,187275.0,187617.0,188218.0,188832.0,189032.0,189267.0,188083.0,188320.0,189192.0,190328.0,190096.0,191052.0,191561.0,191619.0,192180.0,192312.0,192754.0,193607.0,194857.0,195808.0,197704.0,198711.0,198748.0,200098.0,200405.0,200478.0,201932.0,201787.0,201834.0,203121.0,203549.0,204609.0,205372.0,205831.0,205879.0,207119.0,207721.0,208544.0,208617.0,208482.0,209166.0,209555.0,209635.0,210858.0,211041.0,212061.0,212658.0,214116.0,215707.0,217275.0,217621.0,218134.0,219390.0,219536.0,220402.0,220960.0,220751.0,222374.0,222346.0,223905.0,224063.0,224876.0,225193.0,226220.0,227146.0,228077.0,228611.0,229547.0,231026.0,232247.0,232250.0,233862.0,234999.0,235714.0,236497.0,238680.0,239758.0,241083.0,241394.0,242200.0,244262.0,245069.0,244955.0,246452.0,247223.0,247342.0,247326.0,247040.0,246262.0,247043.0,246594.0,247641.0,247720.0,247948.0,228.0,0.0009203939932181495,2879.0,0.011747711868902227
27,,Central functions,102682.0,103113.0,104083.0,104065.0,104795.0,104690.0,105307.0,105348.0,105244.0,105447.0,104782.0,104996.0,104306.0,104365.0,104248.0,103698.0,102800.0,102333.0,101673.0,99613.0,98996.0,98457.0,97992.0,97695.0,97329.0,97006.0,96759.0,96774.0,96742.0,96011.0,95861.0,95156.0,94486.0,94318.0,94101.0,93870.0,93745.0,93338.0,93222.0,93099.0,93469.0,93729.0,93626.0,82087.0,82061.0,82057.0,82569.0,82367.0,83060.0,83120.0,83428.0,83550.0,84118.0,84188.0,84341.0,84054.0,83901.0,84092.0,84079.0,84035.0,84738.0,84957.0,85150.0,85230.0,85597.0,85796.0,86222.0,86191.0,86079.0,86298.0,86476.0,86605.0,87228.0,86989.0,87669.0,87569.0,88116.0,87582.0,87630.0,87467.0,87434.0,87234.0,87285.0,87567.0,87662.0,88071.0,88539.0,88507.0,89126.0,89294.0,89523.0,89108.0,89302.0,89450.0,89610.0,89316.0,89376.0,89890.0,90345.0,90245.0,91014.0,91347.0,91435.0,91512.0,91602.0,91876.0,92266.0,92536.0,92968.0,93706.0,94128.0,94091.0,94829.0,94984.0,95110.0,96184.0,96192.0,96378.0,97364.0,97447.0,98032.0,99116.0,99864.0,100420.0,101423.0,101963.0,102416.0,102278.0,102472.0,102968.0,103370.0,103496.0,103928.0,104085.0,104758.0,105046.0,105987.0,106883.0,107867.0,108149.0,108489.0,109230.0,109381.0,110028.0,110633.0,110625.0,111715.0,111723.0,112843.0,113125.0,113655.0,113326.0,113917.0,114555.0,115327.0,115681.0,116256.0,117068.0,118037.0,118070.0,118687.0,119175.0,119472.0,119335.0,119808.0,120341.0,120658.0,120552.0,121054.0,122217.0,122555.0,122367.0,123175.0,123478.0,123382.0,122981.0,123085.0,122969.0,123045.0,122657.0,123156.0,122958.0,122963.0,5.0,4.066429187202134e-05,408.0,0.0033291175390640936
28,,"Hotel, property & estates",73779.0,74044.0,74710.0,74551.0,74484.0,73797.0,73971.0,74015.0,73751.0,73416.0,73414.0,73680.0,73570.0,73487.0,73343.0,72961.0,72711.0,72476.0,72440.0,72284.0,72164.0,72018.0,71725.0,71465.0,71088.0,71214.0,71279.0,70966.0,71080.0,70169.0,70144.0,69886.0,69427.0,69254.0,69382.0,69484.0,69111.0,68815.0,69299.0,69006.0,69394.0,69478.0,68857.0,67136.0,67027.0,67036.0,66765.0,66644.0,66648.0,66553.0,66636.0,66724.0,66949.0,66795.0,66727.0,66688.0,66446.0,66405.0,64978.0,64890.0,64954.0,64608.0,64526.0,64393.0,64330.0,64447.0,64538.0,64288.0,64126.0,64225.0,63986.0,63365.0,63900.0,63905.0,63835.0,63633.0,63755.0,64081.0,64049.0,64100.0,66163.0,66086.0,66054.0,65999.0,66005.0,65891.0,65636.0,65416.0,65704.0,65623.0,65638.0,66492.0,66682.0,66710.0,66680.0,65613.0,65601.0,65760.0,66294.0,66085.0,66174.0,66269.0,66187.0,66601.0,66608.0,66655.0,66890.0,67704.0,67919.0,68730.0,69233.0,69215.0,69433.0,69462.0,69285.0,69744.0,69593.0,69341.0,69668.0,69829.0,70105.0,70752.0,70986.0,70944.0,71230.0,71392.0,71603.0,71840.0,71690.0,71982.0,72121.0,72062.0,72715.0,72711.0,72937.0,73141.0,73392.0,73983.0,74414.0,74548.0,74548.0,74951.0,74816.0,74904.0,74675.0,74197.0,74334.0,74275.0,74402.0,74170.0,74368.0,74989.0,75226.0,75320.0,75333.0,75412.0,75562.0,75969.0,76280.0,76190.0,76767.0,77099.0,77335.0,78053.0,79573.0,79958.0,80324.0,80555.0,80640.0,81204.0,81513.0,81482.0,82005.0,82488.0,82675.0,82983.0,83069.0,82460.0,83032.0,82902.0,83193.0,83249.0,83359.0,110.0,0.0013213371932395584,1846.0,0.022646694392305523
29,,Senior managers,12322.0,12437.0,12558.0,12636.0,12681.0,12744.0,12764.0,12363.0,12130.0,12081.0,11793.0,11571.0,11485.0,11366.0,11355.0,11255.0,11178.0,11154.0,11100.0,10845.0,10795.0,10767.0,10584.0,10476.0,10467.0,10403.0,10384.0,10360.0,10301.0,10267.0,10285.0,10193.0,10184.0,10191.0,10230.0,10230.0,10203.0,10126.0,10095.0,10071.0,10121.0,10095.0,10110.0,8545.0,8484.0,8533.0,8583.0,8600.0,8672.0,8692.0,8741.0,8834.0,8902.0,8919.0,8929.0,9005.0,9027.0,9075.0,9110.0,9158.0,9243.0,9277.0,9322.0,9349.0,9388.0,9431.0,9455.0,9502.0,9483.0,9539.0,9542.0,9635.0,9733.0,9754.0,9825.0,9850.0,9961.0,9949.0,9983.0,9954.0,9971.0,9998.0,9985.0,10114.0,10117.0,10292.0,10328.0,10376.0,10405.0,10405.0,10449.0,10513.0,10614.0,10662.0,10619.0,10755.0,10786.0,10791.0,10786.0,10796.0,10760.0,10769.0,10743.0,10634.0,10691.0,10682.0,10740.0,10775.0,10861.0,10987.0,11018.0,11087.0,11196.0,11334.0,11380.0,11335.0,11335.0,11369.0,11389.0,11351.0,11430.0,11383.0,11438.0,11518.0,11566.0,11544.0,11681.0,11663.0,11686.0,11639.0,11698.0,11735.0,11820.0,11850.0,11995.0,12042.0,12137.0,12235.0,12349.0,12260.0,12351.0,12442.0,12452.0,12529.0,12611.0,12711.0,12836.0,12865.0,13029.0,12977.0,12973.0,12959.0,13014.0,13020.0,12937.0,12951.0,13130.0,13206.0,13292.0,13354.0,13527.0,13596.0,13690.0,13696.0,13748.0,13742.0,13806.0,13841.0,13922.0,14007.0,14027.0,14064.0,14092.0,14127.0,14131.0,13914.0,13851.0,13740.0,13779.0,13791.0,13886.0,13951.0,13954.0,3.0,0.00021503834850548347,-73.0,-0.005204248948456548
30,,Managers,26922.0,27115.0,27159.0,27300.0,27290.0,27289.0,27261.0,26828.0,26729.0,26615.0,26300.0,25634.0,25233.0,24707.0,24685.0,24514.0,24282.0,24070.0,23914.0,23481.0,23412.0,23302.0,23340.0,23291.0,23238.0,23206.0,23133.0,23061.0,23102.0,22883.0,22738.0,22468.0,22271.0,22274.0,22233.0,22300.0,22327.0,22338.0,22393.0,22319.0,22382.0,22393.0,22319.0,18694.0,18678.0,18740.0,18843.0,18872.0,19070.0,19041.0,19187.0,19294.0,19372.0,19431.0,19570.0,19519.0,19448.0,19576.0,19615.0,19722.0,19911.0,20199.0,20353.0,20457.0,20564.0,20661.0,20766.0,20878.0,20765.0,20897.0,20974.0,21097.0,21219.0,21321.0,21531.0,21606.0,21708.0,21479.0,21540.0,21434.0,21535.0,21675.0,21658.0,21709.0,21972.0,21936.0,21853.0,21837.0,21996.0,22084.0,22139.0,22235.0,22373.0,22345.0,22497.0,22540.0,22697.0,22894.0,23041.0,23107.0,23247.0,23316.0,23398.0,23587.0,23555.0,23677.0,23852.0,23986.0,24202.0,24426.0,24478.0,24492.0,24788.0,24769.0,24839.0,24811.0,24806.0,24878.0,24832.0,25064.0,25196.0,24273.0,23696.0,23155.0,23052.0,22970.0,23000.0,22995.0,22784.0,22725.0,22501.0,22475.0,22530.0,22537.0,22519.0,22585.0,22758.0,22766.0,22823.0,22829.0,22905.0,22924.0,23042.0,23097.0,23212.0,23380.0,23665.0,23655.0,23812.0,23976.0,24067.0,24104.0,24256.0,24434.0,24651.0,24739.0,24759.0,24946.0,24787.0,24796.0,25049.0,25294.0,25378.0,25594.0,25703.0,25875.0,26450.0,26614.0,26761.0,27006.0,27148.0,27214.0,27363.0,27311.0,27331.0,27619.0,27200.0,27253.0,27343.0,27401.0,27578.0,27730.0,27841.0,111.0,0.004002884962134872,693.0,0.025526742301458672
31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,Other staff or those with unknown classification,4906.0,4770.0,4597.0,4476.0,4532.0,4505.0,4541.0,4411.0,4248.0,4178.0,4069.0,3995.0,4307.0,4215.0,4076.0,3971.0,4058.0,4114.0,4109.0,3940.0,3882.0,3870.0,3813.0,3835.0,4228.0,4094.0,3939.0,3830.0,3825.0,3831.0,3826.0,3764.0,3673.0,3586.0,3614.0,3598.0,4002.0,3858.0,3836.0,3779.0,3840.0,3848.0,3821.0,3784.0,3664.0,3609.0,3528.0,3438.0,3896.0,3768.0,3705.0,3662.0,3697.0,3690.0,3754.0,3754.0,3680.0,3952.0,3936.0,3713.0,4240.0,4149.0,3979.0,3852.0,3866.0,3900.0,3856.0,3858.0,3808.0,3848.0,3842.0,3803.0,4291.0,4247.0,4343.0,4265.0,4344.0,4312.0,4301.0,4307.0,4291.0,4248.0,4244.0,4274.0,4653.0,4716.0,4725.0,4451.0,4693.0,4998.0,4671.0,4569.0,4557.0,4458.0,4434.0,4466.0,4798.0,4802.0,4729.0,4664.0,4856.0,4827.0,4871.0,4952.0,4909.0,4761.0,4831.0,4773.0,5043.0,5022.0,4985.0,4828.0,4834.0,4818.0,4647.0,4073.0,3629.0,3345.0,3200.0,2798.0,2843.0,2608.0,2520.0,2447.0,2427.0,2509.0,2285.0,2339.0,2263.0,2284.0,2092.0,2095.0,2064.0,743.0,798.0,840.0,845.0,907.0,988.0,980.0,939.0,916.0,813.0,793.0,791.0,692.0,693.0,529.0,484.0,490.0,482.0,477.0,491.0,508.0,486.0,543.0,651.0,628.0,651.0,553.0,525.0,568.0,570.0,517.0,548.0,572.0,589.0,598.0,647.0,618.0,634.0,581.0,569.0,555.0,505.0,512.0,476.0,444.0,428.0,434.0,477.0,412.0,401.0,-11.0,-0.02669902912621359,-233.0,-0.3675078864353312
33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,FULL TIME EQUIVALENT (FTE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,Total,1002298.10222,1007705.39772,1011465.3255,1010144.11795,1013070.11876,1014078.5709,1015642.02643,1012765.94392,1011082.8019,1010568.90484,1008952.85955,1010992.97289,1012217.29273,1013474.06901,1013965.33589,1010195.55909,1010967.25224,1010285.53705,1008281.07643,1000174.3606,997948.81472,995779.83093,992955.20475,992937.2153,993466.01067,994853.89882,993594.12615,990592.7961,992652.96673,985193.93966,984180.98851,982690.88426,975616.26143,973595.58562,977633.4294,974339.87812,975876.34787,979224.94411,980895.16171,979203.92369,982939.78422,984370.35963,983720.79929,965458.31762,963514.53483,963470.87441,966113.06658,966534.69761,973261.14731,976279.31205,979770.45887,979728.22181,985388.2677,987194.805,989318.9378,987910.90584,985877.9589,986024.28439,986120.6246,986594.73111,994357.55442,997530.96591,999821.69929,999079.32928,1002575.47521,1004163.14327,1006390.30769,1004749.35777,1002548.58747,1004220.10427,1005766.73625,1006025.61984,1014217.6842,1018786.87613,1023129.3376,1019676.59423,1024374.65965,1027097.00329,1027100.39706,1025966.97788,1027270.87768,1026601.07067,1027898.23711,1031090.71464,1037054.48918,1042626.66124,1044474.89998,1039065.02761,1045558.7744,1046425.04368,1047678.86963,1046262.78927,1045953.38812,1045146.23813,1046827.9096,1046979.14185,1052963.08865,1059984.95067,1061901.80583,1057900.39668,1064810.36971,1064589.20681,1064283.16466,1064180.65102,1062216.39497,1061617.05949,1065395.23351,1067951.27007,1074209.33451,1083188.42394,1085870.05332,1082977.61228,1089811.48197,1092201.0731,1093637.93156,1095742.9059,1094113.50186,1095188.73462,1099143.51708,1100272.63286,1110816.00613,1117932.04031,1122375.45115,1121676.97959,1128524.56971,1132392.06779,1139421.88515,1150055.03346,1157740.39146,1165810.48643,1166565.60365,1159365.09709,1161193.17065,1163946.96167,1171334.53098,1170770.81703,1179007.82941,1189345.14911,1197747.25932,1195431.49049,1193666.14123,1195225.27416,1195405.02121,1198745.75038,1205361.61771,1208686.62066,1215583.82538,1212477.70138,1220468.71868,1223835.89533,1226677.40548,1221379.83686,1224183.51207,1224738.80287,1225469.58452,1230089.10975,1239868.10224,1250708.3051,1257394.68236,1256840.94716,1269228.00156,1275354.27235,1280349.86365,1280376.9757,1285542.80577,1288332.14406,1292819.54545,1297454.95349,1308824.93199,1321496.34824,1328602.05955,1328644.10912,1338753.40848,1343207.82789,1345047.00137,1345014.94701,1344865.54848,1344180.09356,1346029.8113,1348583.87699,1359357.92105,1364784.35138,1368655.2695,3870.9181200000457,0.0028362855392399335,40053.20995000005,0.030146882328005834
36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,Professionally qualified clinical staff,528743.44254,532669.04112,534194.10675,533069.74428,533687.75111,534348.83699,534858.56612,533177.85319,532507.89017,532034.42785,531537.52795,534162.9337,535820.14141,538323.66016,539294.07403,537809.22917,538947.63336,539189.61725,538584.70545,535974.90649,534899.23555,533757.82134,533357.60654,534607.69768,535729.1862,537963.8272,537445.15108,536349.57005,537442.19444,533736.74349,533509.18246,533412.22441,528807.03379,527530.57695,531426.72839,528826.34102,530164.94099,533856.08978,534570.73715,533496.27812,534802.82648,535541.38276,535377.27352,534327.83043,532760.6432,532116.93793,533858.02007,534700.806,537748.92842,541823.96489,543838.02293,543089.44106,545221.8207,545711.4961,546144.05236,544317.52385,542733.81972,541389.60546,541985.33153,542899.6162,546298.56491,550089.87481,551242.14297,550262.69494,550927.26521,551054.35864,551634.18453,550242.20048,548165.29273,547696.79268,548697.40071,549109.62941,552707.79843,557438.60293,559049.46533,556765.5941,557854.38542,558945.84559,558379.28753,557556.23004,556546.9918,555190.70358,555892.89542,558337.89261,561838.77597,566878.51312,567379.64971,563982.17512,566034.10733,566327.96049,566365.0483,564906.09387,563622.11997,562118.04651,562936.72101,564861.73036,569309.23431,575194.0334,575498.58867,572915.6444,574972.54206,574447.41256,573982.54568,573085.74081,571582.29766,570387.26416,572312.88592,574329.09884,578434.82343,585774.6599,586196.72283,583881.46987,585689.37348,586409.28141,586770.65088,581051.11119,579447.92229,578875.28672,580357.65605,582667.18491,589132.49948,595248.8887,597631.96572,596929.96959,599184.93094,600835.46761,604264.53918,606528.55633,607836.88821,608623.96755,608232.11295,610290.97616,616327.34794,619773.23389,622836.45668,621961.80263,624572.00935,626643.45779,629151.13142,627556.02801,626798.28274,626474.54679,627201.53985,630455.51834,635945.70504,640271.47119,643486.64338,642560.24667,645308.68609,646906.69722,647844.49068,643885.83309,644010.69133,643044.80108,642608.0803,646311.94308,652475.224,659707.55815,663054.68772,662582.71263,667066.20715,669872.58703,671942.71226,671320.20152,672377.29309,673184.96149,674868.69604,679618.83835,687938.33244,697107.14225,701177.78295,702045.52739,706364.33885,709048.23375,711116.71017,711787.25749,712295.88563,712268.03651,713627.12809,718278.95419,726940.4892,732913.23237,736140.07165,3226.839280000073,0.0044027575673119415,34962.288700000034,0.04986223116326711
38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,HCHS doctors,95410.07996,95602.04401,95742.10835,95628.38132,95398.28901,95645.50485,95496.03907,94337.3533,94742.21019,94538.49958,95005.06283,97437.68941,97130.13727,97103.457,97329.97548,96998.28082,97109.03042,97147.10567,97047.88815,96606.23523,96344.98013,96162.463,96960.71164,99065.26352,98388.85175,98829.95488,98588.42052,98416.13076,98531.72746,98649.82255,98317.05279,98216.02043,97742.60047,97497.51868,101687.73032,100278.07714,99529.25238,99931.53555,99855.13919,99759.34276,99746.2401,99877.42117,99555.67619,99047.69908,98512.34371,98113.19657,99784.45422,101817.65687,101136.58017,101629.69642,101497.86701,101417.03855,101541.10539,101574.77165,101386.08772,100821.23322,100514.52451,100270.08705,102067.04282,103532.09733,103329.5885,103579.41512,103425.96932,103456.78788,103383.80971,103305.45657,103213.0464,103153.27836,102812.44709,102563.61479,104505.23566,105344.90209,104497.83204,104719.16427,104721.87698,104444.81352,104334.62558,104286.40528,104048.31915,103869.41581,103536.62172,103285.69987,104751.82171,106679.75188,106130.98958,106549.81398,106366.44413,106021.27022,106101.24763,106595.5706,106430.14387,106540.44911,106395.13558,106026.84965,107481.5129,109685.79771,109002.27567,109678.75571,109654.18961,109477.15129,109509.28454,109648.20292,109346.32455,109506.98253,109108.80466,108813.05891,110621.75601,112941.95158,111246.71034,112346.48145,112353.95427,112071.79221,111835.33448,112143.21361,112031.11692,112303.94753,111949.61004,111859.58196,112797.37333,115468.90241,116079.36997,116860.44712,117159.87857,117114.88677,117229.90154,117542.46871,118449.20202,119943.77504,121085.64605,120989.91475,120456.79902,121136.2338,122156.93693,122931.66331,123467.39585,123641.55388,123812.70032,123826.99566,124077.85063,123980.42145,123717.22437,123727.43542,124376.83238,126624.58374,127319.1794,127740.29787,128084.33552,127958.9745,128016.45076,128116.9059,128391.77975,128013.72893,128027.04206,127808.20156,127890.11512,130398.15349,131304.89847,132427.34083,132901.83154,132869.28509,133144.82655,133486.3887,133807.13609,133814.54076,134008.19246,133882.84829,134026.58649,137212.27755,138603.56071,139258.17968,139557.5244,139655.75845,140196.93497,140653.10099,140773.70672,141006.15615,140968.31907,140745.34093,141018.04222,145060.09593,146386.86149,147119.63677,147346.69828,227.06150999999954,0.0015433800339989755,7789.173880000017,0.05581335663188374
